tracking_id,shipping_date,source_country,source_city,destination_country,destination_city,distance,package_size,service_type,perishable,hazardous,committed_delivery_time,delivered_in_time,weight,delivery_time,shipping_price,delivery_penalty,hops
DIG45523184914448,1416700800000000,United States,Munster,United States,Downers Grove,817,E,Express,false,false,4320,false,0.49,5988,22.9542,5.3376,1
DIG455269213436300,1363305600000000,United States,North Amityville,United States,Saint Paul,1464,L,Express,false,false,4320,false,197.1,8155,126.1764,12.272,1
DIG455393016329000,1285113600000000,United States,Billerica,United States,Bonney Lake,872,L,Express,false,false,4320,false,215.71,6755,130.9822,7.7920000000000007,1
DIG455374828115096,1267315200000000,United States,North Glendale,United States,Decatur,2670,XXL,Express,false,false,4320,false,809.67,8454,441.627,13.228800000000001,2
DIG455310966435452,1296604800000000,United States,Rutland,United States,Depew,1763,S,Express,false,false,4320,false,15.34,8209,37.5688,12.4448,1
DIG4552211047988,1430611200000000,United States,Newark,United States,Morgan Hill,2307,M,Express,false,false,4320,false,83.89,8872,75.9782,14.566400000000002,2
DIG4553979046664,1390003200000000,United States,Easley,United States,Goodings Grove,2901,L,Express,false,false,4320,false,237.13,4866,157.1126,1.7472,2
DIG45580541406608,1400198400000000,Spain,Badalona,Spain,Villena,591,C,Express,false,false,4320,false,3473.22,8479,1757.6016,13.308800000000002,1
DIG45516459002036,1294444800000000,Spain,Santafé,Spain,Ferrol,229,C,Express,false,false,4320,false,1446.29,8001,741.3854,11.779200000000001,1
DIG45573913061012,1542844800000000,Brazil,Una,Brazil,Aparecida,1111,L,Express,false,false,4320,false,160.64,8226,105.2636,12.4992,1
DIG45577176351116,1491782400000000,Mexico,Ciudad de Villa de Álvarez,Mexico,Jardines de la Silla (Jardines),454,XXL,Express,false,false,4320,false,875.21,5234,457.5554,2.9248000000000003,1
DIG455192606691452,1301788800000000,Russia,Tuymazy,Russia,Baltiysk,1478,XL,Express,false,false,4320,false,350.39,8988,202.9278,14.937600000000002,1
DIG455316891220340,1457136000000000,France,Nanterre,France,Gif-sur-Yvette,648,S,Express,false,false,4320,false,13.22,7713,28.0348,10.8576,1
DIG45552205644044,1541376000000000,Mexico,Tlaxcala de Xicohtencatl,Mexico,San Miguel de Cozumel,1365,C,Express,false,false,4320,false,4117.12,5665,2085.434,4.304,1
DIG455184321309440,1544400000000000,Russia,Lakinsk,Russia,Anzhero-Sudzhensk,1465,XL,Express,false,false,4320,false,268.17,7219,161.719,9.2768,1
DIG455408977300424,1460937600000000,Turkey,Gediz,Turkey,Lice,1052,L,Express,false,false,4320,false,205.4,8657,127.1952,13.878400000000001,1
DIG455104417885844,1539129600000000,Germany,Dillingen an der Donau,Germany,Neuenhagen,1160,S,Express,false,false,4320,false,10.92,9905,30.776,17.872,1
DIG455147424258704,1378339200000000,Germany,Unna,Germany,Brandenburg an der Havel,1198,E,Express,false,false,4320,false,0.29,5669,25.7498,4.3168000000000006,1
DIG455146827461684,1536192000000000,Germany,Hückelhoven,Germany,Gersthofen,434,M,Express,false,false,4320,false,61.46,7879,50.5284,11.3888,1
DIG45591368924,1512864000000000,Germany,Schmelz,Germany,Kehl,752,S,Express,false,false,4320,false,15.51,5368,29.9702,3.3536,1
DIG45562455357956,1335312000000000,Colombia,Yopal,Colombia,Morales,1373,XL,Express,false,false,4320,false,450.6,6034,252.2348,5.4848,1
DIG4551107423348,1534982400000000,Chile,Chiguayante,Chile,Angol,1001,M,Express,false,false,4320,false,25.39,9219,36.8026,15.6768,1
DIG45510378869984,1544832000000000,China,Helong,China,Meizhou,227,E,Express,false,false,4320,false,0.55,9237,18.5002,15.7344,1
DIG455144820744200,1500854400000000,China,Zhaoyuan,China,Yangjiang,1439,M,Express,false,false,4320,false,27.97,5867,41.4214,4.9504,1
DIG45554297932424,1512518400000000,China,Enshi,China,Binhe,1475,L,Express,false,false,4320,false,226.94,5229,141.18,2.9088000000000003,1
DIG45526853666648,1453766400000000,China,Changli,China,Jinjiang,1441,M,Express,false,false,4320,false,81.07,6955,67.9866,8.432,1
DIG45589870033796,1524700800000000,China,Zhangzhou,China,Gucheng Chengguanzhen,1259,L,Express,false,false,4320,false,246.13,9839,149.1334,17.660800000000002,1
DIG455142256016504,1535932800000000,China,Yangshuo,China,Huaihua,727,S,Express,false,false,4320,false,4.28,6619,24.1652,7.3568000000000007,1
DIG45545889392300,1528934400000000,China,Dunhua,China,Shangyu,414,M,Express,false,false,4320,false,34.58,7110,36.9364,8.928,1
DIG45524741784932,1336262400000000,India,Yādgīr,India,Nagīna,1716,XL,Express,false,false,4320,false,375.48,7176,217.2816,9.1392,1
DIG45533239294796,1360368000000000,India,Nāgaur,India,Korāput,1960,M,Express,false,false,4320,false,34.82,8097,48.806,12.086400000000001,1
DIG455140414842716,1347408000000000,India,Nattam,India,Raghunathpur,383,C,Express,false,false,4320,false,1693.43,6868,866.1258,8.1536,1
DIG45554504062316,1538956800000000,India,Bhusāval,India,Babrāla,997,S,Express,false,false,4320,false,11.4,6965,29.7772,8.464,1
DIG4555427554004,1478649600000000,India,Akaltara,India,Rāwatbhāta,2160,M,Express,false,false,4320,false,36.19,7072,51.011,8.8064,2
DIG455443885027760,1365120000000000,India,Bari Sādri,India,Pīpār,2840,E,Express,false,false,4320,false,0.77,10267,38.469,19.0304,2
DIG45575054672732,1435881600000000,India,Tharangambadi,India,Shikohābād,3162,L,Express,false,false,4320,false,129.75,7416,105.4062,9.9072000000000013,2
DIG455197052979200,1290384000000000,India,Jāwad,India,Ausa,3081,M,Express,false,false,4320,false,52.45,7949,66.1406,11.6128,2
DIG45519519960956,1541030400000000,India,Rāmpur,India,Multai,1047,E,Express,false,false,4320,false,0.97,7045,24.9422,8.72,1
DIG4555660074920,1355529600000000,India,Pennādam,India,Sardārshahr,207,S,Express,false,false,4320,false,7.89,6169,22.0182,5.9168,1
DIG455162615691860,1512086400000000,India,Chītāpur,India,Tiruvottiyūr,757,M,Express,false,false,4320,false,68.17,9109,56.3382,15.324800000000002,1
DIG45554057814092,1496966400000000,India,Vīsāvadar,India,Pushkar,1327,M,Express,false,false,4320,false,78.59,8321,65.8802,12.8032,1
DIG45596777084600,1513123200000000,India,Sathupalli,India,Kartārpur,1945,L,Express,false,false,4320,false,246.24,6797,154.402,7.9264,1
DIG45582763250924,1388102400000000,India,Rājākhera,India,Parli Vaijnāth,2869,M,Express,false,false,4320,false,54.56,7082,65.5844,8.8384,2
DIG455114547240692,1538697600000000,India,Sardhana,India,Charkhi Dādri,1963,S,Express,false,false,4320,false,17.65,7548,40.2438,10.329600000000001,1
DIG4553553391436,1416873600000000,India,Ponda,India,Garui,749,M,Express,false,false,4320,false,99.47,4890,71.9274,1.824,1
DIG455102913797408,1552521600000000,India,Dausa,India,Āsandh,2209,E,Express,false,false,4320,false,0.59,5844,33.5834,4.8768,2
DIG45562614903692,1312761600000000,India,Pithāpuram,India,Coimbatore,705,M,Express,false,false,4320,false,97.8,6298,70.758,6.3296,1
DIG45519324627392,1451433600000000,India,Bishnupur,India,Nāndgaon,2674,E,Express,false,false,4320,false,0.67,6263,37.1574,6.2176,2
DIG455408661008,1450569600000000,India,Kodaikānāl,India,Pusad,405,E,Express,false,false,4320,false,0.5,7261,19.828,9.4112000000000009,1
DIG455195700239288,1499731200000000,India,Rajpur,India,Dhāka,1701,S,Express,false,false,4320,false,16.95,6161,37.9026,5.8912,1
DIG4556923845092,1448409600000000,India,Kaimori,India,Sanāwad,2268,L,Express,false,false,4320,false,212.14,6115,139.8068,5.7440000000000007,2
DIG4556839473788,1457740800000000,India,Bindki,India,Mettupalayam,295,S,Express,false,false,4320,false,18.73,7055,28.107,8.752,1
DIG45511849169912,1401494400000000,India,Aroor,India,Anjad,1613,S,Express,false,false,4320,false,23.86,6873,40.6888,8.1696,1
DIG455175866984888,1307836800000000,India,Rāiganj,India,Bhiwadi,2934,E,Express,false,false,4320,false,0.17,5292,38.8834,3.1104000000000003,2
DIG455122612697504,1544659200000000,United States,Hacienda Heights,United States,Boulder City,272,S,Express,false,false,4320,false,2.88,7615,20.0072,10.544,1
DIG455146902836048,1545523200000000,United States,Woodland,United States,Prospect Heights,1436,E,Express,false,false,4320,false,0.93,6275,27.8786,6.256,1
DIG45531736006088,1517184000000000,United States,Sahuarita,United States,University,196,S,Express,false,false,4320,false,13.96,5271,24.9696,3.0432,1
DIG455300656941872,1361145600000000,United States,Graham,United States,Los Angeles,2476,S,Express,false,false,4320,false,2.1,9356,36.3676,16.1152,2
DIG455164853530736,1498608000000000,Japan,Tsuruga,Japan,Makubetsu,130,XL,Express,false,false,4320,false,390.58,8718,212.778,14.0736,1
DIG455423671902560,1413849600000000,United States,Hazel Dell,United States,Bostonia,2102,L,Express,false,false,4320,false,193.39,5050,129.1702,2.3360000000000003,2
DIG45510983864216,1448496000000000,United States,Des Plaines,United States,Shorewood,2460,S,Express,false,false,4320,false,22.7,6134,46.546,5.8048,2
DIG45541243972280,1374969600000000,Brazil,Estância Velha,Brazil,Iperó,532,L,Express,false,false,4320,false,204.24,4985,122.6632,2.128,1
DIG4558255392212,1324425600000000,Brazil,Arujá,Brazil,Aparecida de Goiânia,1217,E,Express,false,false,4320,false,0.69,6769,26.0942,7.8368,1
DIG45528014271908,1292716800000000,Brazil,Mucuri,Brazil,Avaré,897,M,Express,false,false,4320,false,92.7,7066,69.6672,8.7872,1
DIG455134880525024,1316649600000000,Russia,Aksay,Russia,Serdobsk,1092,E,Express,false,false,4320,false,0.13,4901,24.8642,1.8592000000000002,1
DIG45524092605728,1326067200000000,Russia,Gubakha,Russia,Biysk,1437,L,Express,false,false,4320,false,219.61,9502,137.2262,16.5824,1
DIG45539675705672,1295481600000000,Russia,Komendantsky aerodrom,Russia,Uray,675,S,Express,false,false,4320,false,9.05,7974,26.155,11.6928,1
DIG45522775253780,1390953600000000,Belgium,Aarschot,Belgium,Ostend,484,M,Express,false,false,4320,false,73.44,8515,56.8984,13.424000000000001,1
DIG455391485249744,1528243200000000,United Kingdom,West Bromwich,United Kingdom,Crosby,648,XL,Express,false,false,4320,false,311.16,7557,177.0048,10.358400000000001,1
DIG45599294628344,1538092800000000,Colombia,Villanueva,Colombia,Sogamoso,1091,E,Express,false,false,4320,false,0.78,10097,25.1816,18.4864,1
DIG455162651679620,1459641600000000,Romania,Reghin-Sat,Romania,Hunedoara,1465,L,Express,false,false,4320,false,143.34,6615,99.304,7.344,1
DIG45597176948600,1462752000000000,China,Xiashi,China,Yongchuan,980,L,Express,false,false,4320,false,214.22,7363,131.058,9.7376,1
DIG45521607051104,1537142400000000,China,Huilong,China,Baiyin,561,XXL,Express,false,false,4320,false,783.99,4825,412.7586,1.616,1
DIG455114182764656,1346371200000000,China,Shiyan,China,Kaifeng,784,XXL,Express,false,false,4320,false,664.52,6757,354.7184,7.7984,1
DIG45579111892808,1370304000000000,China,Yangzhou,China,Ningyang,401,S,Express,false,false,4320,false,23.96,5120,31.5276,2.56,1
DIG45579909421556,1363219200000000,China,Renqiu,China,Jining,483,M,Express,false,false,4320,false,97.72,7789,69.0308,11.100800000000001,1
DIG45568273579088,1305763200000000,China,Mengcheng Chengguanzhen,China,Lianzhou,231,L,Express,false,false,4320,false,176.22,7345,106.3656,9.68,1
DIG45563410233188,1533859200000000,China,Lianzhou,China,Lüshun,654,S,Express,false,false,4320,false,14.73,7451,28.8354,10.0192,1
DIG455483038511048,1364515200000000,China,Baiquan,China,Zhangzhou,776,E,Express,false,false,4320,false,0.91,6713,22.8526,7.6576,1
DIG455117553818108,1406246400000000,India,Churāchāndpur,India,Nāmagiripettai,158,L,Express,false,false,4320,false,243.28,5154,139.3408,2.6688,1
DIG455123033754296,1544140800000000,India,Pūndri,India,Khairāgarh,2246,M,Express,false,false,4320,false,55.83,9342,61.4846,16.0704,2
DIG45560726346020,1411862400000000,India,Coondapoor,India,Māpuca,1452,E,Express,false,false,4320,false,0.43,6631,27.7502,7.3952,1
DIG455151114603560,1540684800000000,India,Bhanjanagar,India,Aklera,2754,S,Express,false,false,4320,false,5.84,5659,40.3504,4.2848000000000006,2
DIG455342827598972,1344470400000000,India,Dārjiling,India,Dimāpur,2276,S,Express,false,false,4320,false,5.21,6189,36.4026,5.9808,2
DIG45549800462084,1540425600000000,India,Shimla,India,Hāflong,1167,M,Express,false,false,4320,false,51.95,8106,51.3442,12.1152,1
DIG4552703480504,1264636800000000,India,Gurgaon,India,Dattāpur,2359,S,Express,false,false,4320,false,15.24,7468,42.0484,10.0736,2
DIG45563925457952,1415059200000000,India,Rabkavi,India,Kotagiri,985,M,Express,false,false,4320,false,99.1,7000,73.536,8.576,1
DIG455179219244732,1529020800000000,India,Maholi,India,Sonepur,2384,L,Express,false,false,4320,false,243.12,8589,156.1784,13.6608,2
DIG45533775512420,1303862400000000,India,Mahē,India,Bāmor Kalān,1492,E,Express,false,false,4320,false,0.64,7313,28.1592,9.5776,1
DIG455142557513960,1444348800000000,India,Phulabāni,India,Purnia,397,XXL,Express,false,false,4320,false,628.47,8371,333.7522,12.9632,1
DIG45548291775212,1288742400000000,India,Takhatpur,India,Kālol,1049,E,Express,false,false,4320,false,0.28,7894,24.6124,11.4368,1
DIG45511901152232,1312934400000000,India,Padampur,India,Sangāreddi,1503,M,Express,false,false,4320,false,41.16,5202,48.5028,2.8224,1
DIG455183248074464,1491782400000000,India,Badnāwar,India,Umred,109,E,Express,false,false,4320,false,0.7,6471,17.6784,6.8832,1
DIG455103931451288,1544140800000000,India,Khandwa,India,Peravurani,1326,M,Express,false,false,4320,false,61.63,8090,57.3926,12.064,1
DIG45576728503436,1545523200000000,India,Tufānganj,India,Bhachāu,2581,E,Express,false,false,4320,false,0.16,5947,36.1956,5.2064,2
DIG45554780368340,1543104000000000,India,Vyāra,India,Nambiyūr,1073,L,Express,false,false,4320,false,143.61,5521,96.4598,3.8432000000000004,1
DIG455122188641732,1267660800000000,India,Mumbai,India,Kūdligi,455,M,Express,false,false,4320,false,71.51,7152,55.713,9.0624,1
DIG45513757120988,1520294400000000,India,Kalmeshwar,India,Tīrthahalli,1764,M,Express,false,false,4320,false,43.36,6641,51.5864,7.4272,1
DIG455322456727424,1489968000000000,India,Madhubani,India,Mundra,970,S,Express,false,false,4320,false,5.89,7378,26.817,9.7856,1
DIG455132622692948,1489104000000000,India,Jevargi,India,Khāmgaon,2240,S,Express,false,false,4320,false,8.15,9110,37.599,15.328000000000001,2
DIG455162290002632,1539388800000000,India,Bārāsat,India,Afzalgarh,768,E,Express,false,false,4320,false,0.63,6090,22.6518,5.6640000000000006,1
DIG45566140704512,1517875200000000,India,Jhābua,India,Malappuram,887,M,Express,false,false,4320,false,69.53,7485,58.0062,10.128,1
DIG455383464577700,1443916800000000,India,Udaipur,India,Warud,2215,L,Express,false,false,4320,false,226.37,7746,146.519,10.9632,2
DIG4555216425812,1405728000000000,India,Shikohābād,India,Srirāmpur,674,L,Express,false,false,4320,false,246.57,7215,144.9074,9.2640000000000011,1
DIG455120460029660,1485993600000000,United States,Bloomingdale,United States,Park Ridge,590,XL,Express,false,false,4320,false,464.21,9707,253.089,17.238400000000002,1
DIG455232425948300,1520294400000000,Japan,Koshigaya,Japan,Imarichō-kō,1453,S,Express,false,false,4320,false,13.8,7933,34.4428,11.5616,1
DIG4551746406020,1544659200000000,Italy,Castelfranco Emilia,Italy,Novara,987,C,Express,false,false,4320,false,3560.55,6462,1804.2762,6.8544,1
DIG455130197517788,1503100800000000,Netherlands,Medemblik,Netherlands,Velsen-Zuid,950,L,Express,false,false,4320,false,172.08,7547,109.76,10.326400000000001,1
DIG45529151685056,1333238400000000,United States,Shreveport,United States,Rialto,1208,S,Express,false,false,4320,false,24.46,9782,37.9108,17.4784,1
DIG455345581662272,1511827200000000,United States,Easton,United States,Springfield,456,L,Express,false,false,4320,false,126.91,8335,83.4206,12.848,1
DIG455103758510108,1318636800000000,United States,New Brunswick,United States,Warren,702,E,Express,false,false,4320,false,0.65,9226,22.1602,15.699200000000001,1
DIG4555398164,1417564800000000,United States,Wantagh,United States,Shelbyville,2617,L,Express,false,false,4320,false,217.86,5303,145.3192,3.1456,2
DIG455270351849108,1370044800000000,United States,Alhambra,United States,Titusville,1386,M,Express,false,false,4320,false,86.76,7451,70.4136,10.0192,1
DIG455111267556164,1544659200000000,United States,Hinesville,United States,Opelika,1629,S,Express,false,false,4320,false,15.78,5430,36.7704,3.552,1
DIG45564447880268,1517356800000000,United States,Normal,United States,Lindenwold,1627,S,Express,false,false,4320,false,24.63,6455,41.1802,6.8320000000000007,1
DIG4558140631244,1304467200000000,Japan,Takehara,Japan,Tamana,1016,M,Express,false,false,4320,false,40.02,10197,44.2316,18.8064,1
DIG45594491062112,1440979200000000,Brazil,Quixadá,Brazil,Esmeraldas,1258,M,Express,false,false,4320,false,86.98,7837,69.5508,11.2544,1
DIG455345602255268,1408838400000000,Brazil,Fernandópolis,Brazil,Viana,484,C,Express,false,false,4320,false,3847.11,7549,1943.7334,10.3328,1
DIG45511635842468,1544313600000000,Spain,Tudela,Spain,Cornellà de Llobregat,1063,L,Express,false,false,4320,false,212.11,5137,130.6338,2.6144000000000003,1
DIG45593523391232,1419984000000000,Russia,Zhulebino,Russia,Moskovskiy,304,M,Express,false,false,4320,false,92.6,6427,65.1104,6.7424,1
DIG45517821938480,1388275200000000,Russia,Valuyki,Russia,Nakhodka,427,L,Express,false,false,4320,false,227.36,7855,133.4252,11.312000000000001,1
DIG455189087688320,1421452800000000,Russia,Chelyabinsk,Russia,Vel’sk,167,L,Express,false,false,4320,false,246.41,5225,140.9742,2.8960000000000004,1
DIG45511115019608,1410393600000000,United Kingdom,Coatbridge,United Kingdom,Redcar,505,E,Express,false,false,4320,false,0.17,4832,20.423,1.6384,1
DIG4555267008608,1540598400000000,Germany,Dresden,Germany,Gütersloh,798,M,Express,false,false,4320,false,27.61,7284,36.3698,9.4848,1
DIG455180524000964,1405555200000000,Germany,Alsdorf,Germany,Schwanewede,1484,M,Express,false,false,4320,false,37.57,8682,46.5634,13.958400000000001,1
DIG45577371084884,1294012800000000,Germany,Lahnstein,Germany,Wiehl,696,M,Express,false,false,4320,false,87.24,8089,65.4096,12.0608,1
